"Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","BP","GO:0009259","ribonucleotide metabolic process","31/578","384/14187",0.000231088763990073,0.0182641207328996,0.0161356715908858,"Adcyap1/Cycs/Nppc/Hmgcr/Pmvk/Sult2b1/Hmgcs1/Ier3/Ak4/Slc25a25/Hspa8/Ldha/Pgam1/Ctps/Acsl4/Impdh2/Gucy2g/Bdnf/Cmpk1/Mvd/Atp6v1a/Atp5d/Aldoa/Far2/Myc/Ran/Epha2/Gnai3/Snca/Pde12/Atp6v1b2",31
"1","BP","GO:0006457","protein folding","16/578","143/14187",0.000236846822013388,0.0183516580074104,0.0162130075182005,"Nppc/Dnaja1/Hspa8/Hspa5/Hsp90aa1/Cct4/Dnajb5/Suco/Hspa1a/Hspa4l/Hsph1/Dnajb1/Cct6a/Dnajb4/Hspe1/Unc45a",16
"1","BP","GO:0009267","cellular response to starvation","15/578","129/14187",0.000241139858287711,0.0183516580074104,0.0162130075182005,"Bmt2/Klf10/Sik2/Atf4/Sik1/Jun/Hspa5/Atf3/Higd1a/Cpeb4/Map1lc3a/Slc2a1/Map3k5/Impact/Wdr45b",15
"1","MF","GO:0046982","protein heterodimerization activity","37/575","490/14068",0.000242671052652273,0.018955305557172,0.0175404339811818,"Nr4a1/Gadd45a/Tpm4/Syt4/Npas4/Fos/Atf4/Mcl1/Ina/Tpm1/Jun/Sdcbp/Rassf1/Oaz1/Nr4a2/Ppp2ca/Bcl10/Nefl/Atf3/Adrb1/Dynll1/Cebpb/Adora1/Homer1/Nrn1/Taf1/Pdgfa/Fmr1/Inhba/Myc/Snx1/Ran/Taf7/Mapk6/Mlx/Smad1/Syt5",37
"1","BP","GO:0043409","negative regulation of MAPK cascade","17/578","158/14187",0.000245447016524302,0.0183516580074104,0.0162130075182005,"Dusp1/Dusp6/Spry2/Hmgcr/Per1/Dnaja1/Rgs2/Errfi1/Dusp4/Atf3/Dusp5/Hipk3/Uchl1/Spry4/Hsph1/Lif/Dusp16",17
"1","BP","GO:0006356","regulation of transcription by RNA polymerase I","7/578","32/14187",0.000248490818746289,0.0183516580074104,0.0162130075182005,"Rasl11a/Atf4/Ppp1r15a/Flna/Nop53/Ippk/Taf1",7
"1","BP","GO:0002042","cell migration involved in sprouting angiogenesis","9/578","53/14187",0.000258938140991982,0.0188147794382077,0.0166221580830337,"Nr4a1/Plk2/Ptgs2/Srf/Mia3/Thbs1/Nrp1/Fbxw7/Hdac5",9
"1","MF","GO:0051427","hormone receptor binding","17/575","159/14068",0.00027459042669121,0.0193037069963921,0.0178628298626492,"Nr4a1/Adcyap1/Nppc/Jund/Arid5a/Gtf2b/Tgfb1i1/Nr4a2/Pcna/Nr4a3/Ets2/Cebpb/Rnf4/Taf1/Taf7/Per2/Taf10",17
"1","BP","GO:1902652","secondary alcohol metabolic process","13/578","103/14187",0.000275456115836913,0.0196972984419888,0.0174018308100145,"Cyp51/Hmgcr/Ldlr/Pmvk/Sult2b1/Hmgcs1/Sqle/Insig1/Fdft1/Sc5d/Fdps/Mvd/Hsd17b7",13
"1","BP","GO:0009408","response to heat","12/578","90/14187",0.000280354985815907,0.0197343626734479,0.0174345756804268,"Dnaja1/Ier5/Hspa8/Rbbp7/Hspa5/Tgfb1i1/Hsp90aa1/Pdcd6/Tcim/Hspa1a/Hspa4/Bag3",12
"1","BP","GO:0038066","p38MAPK cascade","8/578","43/14187",0.000296800388533739,0.0204548284443798,0.018071080401472,"Dusp1/Gadd45a/Per1/Gadd45g/Mapkapk2/Gadd45b/Hsph1/Map3k5",8
"1","BP","GO:0071407","cellular response to organic cyclic compound","29/578","355/14187",0.000299671182536973,0.0204548284443798,0.018071080401472,"Sstr2/Npas4/Per1/Insig1/Dnaja1/Atf4/Tiparp/Sgk1/Nr4a3/Pak3/Lbh/Pqbp1/Bdnf/Actb/Slc16a1/Klf9/Egr1/Rnf4/Taf1/Impact/Inhba/Abhd2/Rap1b/Pim1/Taf7/Pde12/Hrh1/Ntrk2/Smad1",29
"1","BP","GO:0007623","circadian rhythm","18/578","176/14187",0.000306850510990284,0.0206322619703169,0.0182278363244975,"Siah2/Crem/Per1/Klf10/Atf4/Sik1/Ciart/Noct/Nfil3/Impdh2/Bdnf/Hs3st2/Adora1/Egr1/Prkg2/Fbxw7/Per2/Ntrk2",18
"1","CC","GO:0044448","cell cortex part","19/585","193/14437",0.00032191389166708,0.0128166827656019,0.0113426393286223,"Tpm4/Emd/Dstn/Shroom3/Coro1a/Wdr1/Mapre1/Cfl1/Cap1/Flna/Actb/Lancl2/Tpm3/Osbpl8/Actr3/Slc2a1/Exoc5/Myl12a/Myo1e",19
"1","CC","GO:0030669","clathrin-coated endocytic vesicle membrane","5/585","16/14437",0.000323289327308702,0.0128166827656019,0.0113426393286223,"Picalm/Ap2m1/Ap2a2/Ap2s1/Ap2b1",5
"1","BP","GO:0006595","polyamine metabolic process","5/578","16/14187",0.000331452486493951,0.0216404848065978,0.0191185637137091,"Odc1/Oaz1/Sat1/Azin1/Oaz2",5
"1","BP","GO:0032516","positive regulation of phosphoprotein phosphatase activity","5/578","16/14187",0.000331452486493951,0.0216404848065978,0.0191185637137091,"Ppp1r15b/Ppp2ca/Ppp1r15a/Pawr/Ppp1r12a",5
"1","CC","GO:0030120","vesicle coat","9/585","55/14437",0.000332284367997086,0.0128166827656019,0.0113426393286223,"Dipk2a/Pdcd6/Cltc/Picalm/Ap2m1/Sar1a/Ap2a2/Ap2s1/Ap2b1",9
"1","BP","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","12/578","92/14187",0.000344953254808136,0.0219540984348839,0.0193956296938597,"Plk3/Trib1/Plk2/Rnf217/Smad7/Rnf19a/Csnk1a1/Nop53/Hspa1a/Arih2/Taf1/Fbxw7",12
"1","BP","GO:0010035","response to inorganic substance","31/578","393/14187",0.000346002439262322,0.0219540984348839,0.0193956296938597,"Nr4a1/Cyp2a5/Syt4/Junb/Atp12a/Ppp1r15b/Jund/Fos/Tfrc/Jun/Nr4a2/Ppp2ca/Pdcd6/Fosb/Nr4a3/Pawr/Cfl1/Nefl/Thbs1/Kcnmb4/Mt1/Kdm6b/Nsmce3/Hsph1/Rnf4/Homer1/Map3k5/Impact/Fmr1/Snca/Syt5",31
"1","BP","GO:0007179","transforming growth factor beta receptor signaling pathway","16/578","148/14187",0.000350891118884975,0.0219550623691224,0.0193964812939194,"Smad7/Fos/Jun/Sdcbp/Hspa5/Tgfb1i1/Cidea/Thbs1/Peg10/Skil/Ing2/Myocd/Zyx/Snx1/Smad1/Lrrc32",16
"1","BP","GO:0009896","positive regulation of catabolic process","31/578","394/14187",0.000361477849805479,0.0223076399092286,0.0197079704414494,"Plk3/Btg2/Trib1/Plk2/Rnf217/Ldlr/Smad7/Dxo/Ier3/Tiparp/Rnf19a/Oaz1/Hsp90aa1/Bag2/Csnk1a1/Rnft1/Nop53/Ndfip1/Hspa1a/Adora1/Arih2/Bag3/Taf1/Fmr1/Myc/Snx1/Fbxw7/Gnai3/Oaz2/Snca/Pacsin3",31
"1","MF","GO:0003779","actin binding","30/575","376/14068",0.000373160316846423,0.0238483366130032,0.0220682369197215,"Tpm4/Emd/Kif18a/Dstn/Arc/Flnc/Shroom3/Tpm1/Arpc5/Coro1a/Wdr1/Pdlim1/Arpc3/Tlnrd1/Pawr/Eps8l1/Cfl1/Cap1/Flna/Pls3/Tpm3/Actr3/Impact/Neb/Snca/Tmsb4x/Arpc4/Myo1e/Coro1c/Vcl",30
"1","BP","GO:0045786","negative regulation of cell cycle","32/578","413/14187",0.00038246877884358,0.0232840790363558,0.0205706181053709,"Nr4a1/Adcyap1/Plk3/Gadd45a/Btg2/Plk2/Nppc/Btg3/Stil/Ier3/Ptgs2/Rassf1/Nabp1/Zwint/Zfp655/Thbs1/Nop53/Ccnf/Fgfr2/Skil/Myocd/Cgref1/Heca/Inhba/Myc/Lif/Fem1b/Brinp1/Fbxw7/Prkacb/Cdkn1c/Recql4",32
"1","BP","GO:0001570","vasculogenesis","11/578","81/14187",0.000424673474147404,0.0251730789609744,0.0222394793040351,"Junb/Tiparp/Fgfr2/Adm/Asb4/Myocd/Nrp1/Epha2/Fbxw7/Ntrk2/Myo1e",11
"1","BP","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","11/578","81/14187",0.000424673474147404,0.0251730789609744,0.0222394793040351,"Plk3/Trib1/Plk2/Rnf217/Smad7/Rnf19a/Csnk1a1/Nop53/Hspa1a/Arih2/Taf1",11
"1","BP","GO:0071560","cellular response to transforming growth factor beta stimulus","18/578","181/14187",0.000431873150427855,0.0252673836711362,0.0223227940091281,"Smad7/Fos/Jun/Sdcbp/Hspa5/Tgfb1i1/Cidea/Thbs1/Peg10/Crkl/Skil/Ing2/Myocd/Actr3/Zyx/Snx1/Smad1/Lrrc32",18
"1","BP","GO:0046165","alcohol biosynthetic process","14/578","122/14187",0.000441166130128417,0.0254801720029297,0.0225107845886039,"Cyp51/Mas1/Hmgcr/Pmvk/Hmgcs1/Insig1/Fdft1/Sc5d/Fdps/Itpkc/Ippk/Mvd/Hsd17b7/Snca",14
"1","CC","GO:0099568","cytoplasmic region","33/585","437/14437",0.000449134387902528,0.0146416872951759,0.0129577505497268,"Tpm4/Emd/Dstn/Shroom3/Rnd3/Pard6a/Coro1a/Wdr1/Mapre1/Cfl1/Cap1/Flna/Prkar2a/Pqbp1/Col10a1/Actb/Ndfip1/Dynll1/Lancl2/Fgfr2/Tpm3/Osbpl8/Spag17/Arf6/Actr3/Slc2a1/Rangap1/Dnah5/Fmr1/Exoc5/Snca/Myl12a/Myo1e",33
"1","BP","GO:0051098","regulation of binding","29/578","364/14187",0.000452725141665588,0.0255612004289922,0.0225823701903194,"Plk2/Btaf1/Plaur/Stmn1/Jun/Gtf2b/Ppp2ca/Bag2/Mapre1/Csnk1a1/Bdnf/Actb/Hipk3/Ckmt1/Myocd/Arf6/Actr3/Hspa4/Taf1/Fmr1/Myc/Lif/Ran/Fbxw7/Per2/Gtpbp4/Taf10/Hopx/Hdac5",29
"1","BP","GO:0000188","inactivation of MAPK activity","5/578","17/14187",0.000453916988750139,0.0255612004289922,0.0225823701903194,"Dusp1/Dusp6/Dusp4/Dusp5/Dusp16",5
"1","MF","GO:0008138","protein tyrosine/serine/threonine phosphatase activity","7/575","35/14068",0.000455164435292142,0.026665049834198,0.0246747035974161,"Dusp1/Dusp6/Dusp14/Ptp4a1/Dusp4/Dusp5/Dusp16",7
"1","CC","GO:0005885","Arp2/3 protein complex","4/585","10/14437",0.000460942007440723,0.0146416872951759,0.0129577505497268,"Arpc5/Arpc3/Actr3/Arpc4",4
"1","CC","GO:0005952","cAMP-dependent protein kinase complex","4/585","10/14437",0.000460942007440723,0.0146416872951759,0.0129577505497268,"Prkar2a/Prkx/Prkg2/Prkacb",4
"1","BP","GO:0019693","ribose phosphate metabolic process","31/578","400/14187",0.000467904858876673,0.0258492211240894,0.0228368257655662,"Adcyap1/Cycs/Nppc/Hmgcr/Pmvk/Sult2b1/Hmgcs1/Ier3/Ak4/Slc25a25/Hspa8/Ldha/Pgam1/Ctps/Acsl4/Impdh2/Gucy2g/Bdnf/Cmpk1/Mvd/Atp6v1a/Atp5d/Aldoa/Far2/Myc/Ran/Epha2/Gnai3/Snca/Pde12/Atp6v1b2",31
"1","BP","GO:0061684","chaperone-mediated autophagy","4/578","10/14187",0.000470507465521716,0.0258492211240894,0.0228368257655662,"Plk3/Hspa8/Bag3/Snca",4
"1","CC","GO:0030125","clathrin vesicle coat","6/585","26/14437",0.000496185456457599,0.014885563693728,0.0131735787854825,"Cltc/Picalm/Ap2m1/Ap2a2/Ap2s1/Ap2b1",6
"1","MF","GO:0000978","RNA polymerase II proximal promoter sequence-specific DNA binding","33/575","436/14068",0.0004991032306494,0.0269899670112714,0.0249753681409983,"Nr4a1/Crem/Junb/Mafk/Npas4/Per1/Jund/Fos/Fezf2/Klf10/Atf4/Egr2/Jun/Ciart/Nr4a2/Srf/Fosb/Nfil3/Nr4a3/Klf5/Atf3/Fosl2/Ets2/Tsc22d1/Zfp281/Skil/Cebpb/Myocd/Kdm6b/Myc/Gmeb2/Smad1/Hdac5",33
"1","BP","GO:0006720","isoprenoid metabolic process","9/578","58/14187",0.000519323643153249,0.0272338401296895,0.0240600851756191,"Hmgcr/Pmvk/Hmgcs1/Fdft1/Fdps/Idi1/Mvd/Dhrs3/Rdh10",9
"1","BP","GO:0034605","cellular response to heat","9/578","58/14187",0.000519323643153249,0.0272338401296895,0.0240600851756191,"Ier5/Hspa8/Rbbp7/Hspa5/Hsp90aa1/Pdcd6/Tcim/Hspa1a/Bag3",9
"1","BP","GO:0045843","negative regulation of striated muscle tissue development","9/578","58/14187",0.000519323643153249,0.0272338401296895,0.0240600851756191,"Rgs2/Jarid2/Bdnf/Rgs4/Tsc22d3/Myocd/Akirin1/Cxadr/Hdac5",9
"1","BP","GO:0071559","response to transforming growth factor beta","18/578","184/14187",0.000526327891911528,0.0272338401296895,0.0240600851756191,"Smad7/Fos/Jun/Sdcbp/Hspa5/Tgfb1i1/Cidea/Thbs1/Peg10/Crkl/Skil/Ing2/Myocd/Actr3/Zyx/Snx1/Smad1/Lrrc32",18
"1","BP","GO:0034763","negative regulation of transmembrane transport","13/578","110/14187",0.000526421016698541,0.0272338401296895,0.0240600851756191,"Rrad/Gem/Rem2/Oaz1/Ppp2ca/Rgs2/Thbs1/Kcne4/Rgs4/Ywhaq/Fmr1/Myc/Oaz2",13
"1","BP","GO:1900744","regulation of p38MAPK cascade","7/578","36/14187",0.000535085803339368,0.0272338401296895,0.0240600851756191,"Dusp1/Gadd45a/Per1/Gadd45g/Gadd45b/Hsph1/Map3k5",7
"1","BP","GO:1901214","regulation of neuron death","27/578","333/14187",0.000538027030309071,0.0272338401296895,0.0240600851756191,"Btg2/Fos/Atf4/Mcl1/Jun/Coro1a/Nr4a2/Nr4a3/Pak3/Pawr/Btbd10/Nefl/Bdnf/Picalm/Rel/Mt1/Cpeb4/Cebpb/Adora1/Egr1/Hsph1/Map3k5/Fmr1/Nrp1/Fbxw7/Snca/Ntrk2",27
"1","CC","GO:0030141","secretory granule","22/585","250/14437",0.000544754258590468,0.0154824894546764,0.013701852265932,"Nppc/Syt4/Scg2/Slc2a3/Resp18/Bdnf/Thbs1/Vgf/Dynll1/Ap2m1/Skil/Cct6a/Abhd2/Ap2a2/Lyzl4/Gnai3/Snca/Pam/Cxadr/Syt5/Dkkl1/Plat",22
"1","BP","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","12/578","97/14187",0.000563628876154609,0.0282127565230724,0.0249249214121705,"Cdc42ep3/Hsp90aa1/Srf/Eps8l1/Ndel1/Cfl1/Pqbp1/Dynll1/Actr3/Fmr1/Akirin1/Nrp1",12
"1","BP","GO:0048635","negative regulation of muscle organ development","9/578","59/14187",0.000591073377200698,0.0292613798273532,0.0258513411127338,"Rgs2/Jarid2/Bdnf/Rgs4/Tsc22d3/Myocd/Akirin1/Cxadr/Hdac5",9
"1","BP","GO:0031667","response to nutrient levels","24/578","285/14187",0.000632870321934171,0.0304778660735544,0.0269260614811868,"Ldlr/Bmt2/Slc25a25/Klf10/Sik2/Atf4/Sik1/Jun/Hspa5/Srf/Bcl10/Atf3/Slc16a1/Vgf/Adrb1/Higd1a/Cpeb4/Map1lc3a/Slc2a1/Map3k5/Taf1/Impact/Wdr45b/Pim1",24
"1","BP","GO:0051589","negative regulation of neurotransmitter transport","6/578","27/14187",0.000634063391396239,0.0304778660735544,0.0269260614811868,"Syt4/Rgs2/Rgs4/Fmr1/Rap1b/Snca",6
"1","BP","GO:0007616","long-term memory","7/578","37/14187",0.000637073499778856,0.0304778660735544,0.0269260614811868,"Arc/Ldlr/Npas4/Sgk1/Srf/Egr1/Ntrk2",7
"1","BP","GO:0048738","cardiac muscle tissue development","20/578","219/14187",0.000642707497666518,0.0304778660735544,0.0269260614811868,"Smad7/Dipk2a/Tpm1/Sik1/Lmna/Srf/Fdps/Rgs2/Jarid2/Ppp1r13l/Rgs4/Adrb1/Fgfr2/Myocd/Kdm6b/Cacybp/Pim1/Neb/Cxadr/Smad1",20
"1","MF","GO:0060590","ATPase regulator activity","7/575","37/14068",0.000649258181706173,0.0325055612412042,0.0300792645759739,"Dnaja1/Bag2/Rab6a/Hsph1/Bag3/Dnajb1/Dnajb4",7
"1","BP","GO:0060419","heart growth","12/578","99/14187",0.000678956981711948,0.0318614708605451,0.0281484248668078,"Dusp6/Dipk2a/Fdps/Rgs2/Jarid2/Rgs4/Adrb1/Fgfr2/Myocd/Pim1/Cxadr/Smad1",12
"1","BP","GO:0070371","ERK1 and ERK2 cascade","23/578","270/14187",0.000695862757320109,0.0321899027896572,0.0284385822647804,"Dusp1/Adcyap1/Dusp6/Spry2/Ccn1/Hmgcr/Cckbr/Jun/Errfi1/Dusp4/Atf3/Alkal2/Crkl/Fgfr2/Spry4/Pdgfa/Myc/Lif/Rap1b/Nrp1/Epha2/Fbxw7/Akap12",23
"1","BP","GO:0009150","purine ribonucleotide metabolic process","29/578","374/14187",0.000700246497977004,0.0321899027896572,0.0284385822647804,"Adcyap1/Cycs/Nppc/Hmgcr/Pmvk/Sult2b1/Hmgcs1/Ier3/Ak4/Slc25a25/Hspa8/Ldha/Pgam1/Acsl4/Impdh2/Gucy2g/Bdnf/Mvd/Atp6v1a/Atp5d/Aldoa/Far2/Myc/Ran/Epha2/Gnai3/Snca/Pde12/Atp6v1b2",29
"1","MF","GO:0035257","nuclear hormone receptor binding","15/575","142/14068",0.000701340239929281,0.0325055612412042,0.0300792645759739,"Nr4a1/Jund/Arid5a/Gtf2b/Tgfb1i1/Nr4a2/Pcna/Nr4a3/Ets2/Cebpb/Rnf4/Taf1/Taf7/Per2/Taf10",15
"1","BP","GO:0006596","polyamine biosynthetic process","4/578","11/14187",0.000715626076315497,0.0325646007454678,0.0287696139771281,"Odc1/Oaz1/Azin1/Oaz2",4
"1","MF","GO:0000987","proximal promoter sequence-specific DNA binding","33/575","446/14068",0.000739813627111333,0.0325055612412042,0.0300792645759739,"Nr4a1/Crem/Junb/Mafk/Npas4/Per1/Jund/Fos/Fezf2/Klf10/Atf4/Egr2/Jun/Ciart/Nr4a2/Srf/Fosb/Nfil3/Nr4a3/Klf5/Atf3/Fosl2/Ets2/Tsc22d1/Zfp281/Skil/Cebpb/Myocd/Kdm6b/Myc/Gmeb2/Smad1/Hdac5",33
"1","BP","GO:0002761","regulation of myeloid leukocyte differentiation","12/578","100/14187",0.000743651643242693,0.0331698084436468,0.0293042924762962,"Trib1/Fos/Klf10/Jun/Hax1/Tmem178/Ndfip1/Cebpb/Tmem64/Myc/Lif/Fbxw7",12
"1","BP","GO:0044070","regulation of anion transport","12/578","100/14187",0.000743651643242693,0.0331698084436468,0.0293042924762962,"Syt4/Eprs/Atf4/Rgs2/Acsl4/Thbs1/Rgs4/Cebpb/Adora1/Prkg2/Per2/Snca",12
"1","BP","GO:0032535","regulation of cellular component size","28/578","358/14187",0.000753227671165015,0.0331948538875322,0.0293264191947565,"Dstn/Cdc42ep3/Tnfrsf12a/Tpm1/Arpc5/Coro1a/Wdr1/Hsp90aa1/Srf/Ppp1r15a/Arpc3/Pak3/Ifrd1/Ndel1/Cfl1/Nefl/Omg/Bdnf/Hax1/Picalm/Ap2m1/Arf6/Actr3/Prkg2/Nrp1/Neb/Tmsb4x/Arpc4",28
"1","BP","GO:1901862","negative regulation of muscle tissue development","9/578","61/14187",0.000758950044487417,0.0331948538875322,0.0293264191947565,"Rgs2/Jarid2/Bdnf/Rgs4/Tsc22d3/Myocd/Akirin1/Cxadr/Hdac5",9
"1","BP","GO:0033002","muscle cell proliferation","19/578","207/14187",0.000818001697729153,0.0354336312333638,0.0313042957400195,"Adamts1/Trib1/Hmgcr/Dipk2a/Ptgs2/Jun/Nr4a3/Jarid2/Thbs1/Fgfr2/Myocd/Egr1/Map3k5/Akirin1/Myc/Pim1/Gnai3/Cxadr/Smad1",19
"1","BP","GO:0035307","positive regulation of protein dephosphorylation","7/578","39/14187",0.000887008502636303,0.0377773197342627,0.0333748573900922,"Ppp1r15b/Ppp2ca/Ptbp1/Ppp1r15a/Pawr/Adora1/Ppp1r12a",7
"1","BP","GO:0050805","negative regulation of synaptic transmission","10/578","75/14187",0.000888878111394415,0.0377773197342627,0.0333748573900922,"Plk2/Syt4/Arc/Ptgs2/Srf/Bdnf/Adora1/Fmr1/Rap1b/Snca",10
"1","MF","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","13/575","116/14068",0.000900739091575822,0.0372482106692825,0.0344679107488457,"Cyp51/Cyp2a5/Cyp2g1/Sqle/Msmo1/Ptgs2/Sc5d/P4ha1/Tet3/Pam/Riox1/Kdm7a/Degs1",13
"1","BP","GO:0043523","regulation of neuron apoptotic process","21/578","242/14187",0.000924637688005285,0.0389298391071384,0.0343930654043087,"Btg2/Atf4/Mcl1/Jun/Coro1a/Nr4a2/Nr4a3/Pak3/Pawr/Nefl/Bdnf/Mt1/Cpeb4/Cebpb/Egr1/Hsph1/Fmr1/Nrp1/Fbxw7/Snca/Ntrk2",21
"1","BP","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","11/578","89/14187",0.000954298673350969,0.0398066252170937,0.0351676733327487,"Smad7/Sdcbp/Hspa5/Tgfb1i1/Cidea/Thbs1/Peg10/Skil/Ing2/Myocd/Snx1",11
"1","BP","GO:0043405","regulation of MAP kinase activity","22/578","260/14187",0.000985142446475798,0.0407162084529676,0.0359712563025108,"Dusp1/Gadd45a/Dusp6/Trib1/Spry2/Hmgcr/Avpi1/Dnaja1/Gadd45g/Gadd45b/Rgs2/Dusp4/Dusp5/Thbs1/Crkl/Hipk3/Uchl1/Spry4/Adora1/Map3k5/Pdgfa/Dusp16",22
"-1","BP","GO:0031297","replication fork processing","4/221","29/14187",0.00100244976531986,0.945804803411835,0.945804803411835,"Mms22l/Brca2/Etaa1/Rtel1",4
"1","CC","GO:0101031","chaperone complex","5/585","20/14437",0.00100301917075334,0.0249934348596043,0.0221189462500201,"Hspa8/Bag2/Cct4/Bag3/Cct6a",5
"1","CC","GO:0042641","actomyosin","11/585","90/14437",0.00100375528754381,0.0249934348596043,0.0221189462500201,"Tpm4/Lurap1/Wdr1/Pdlim1/Tlnrd1/Actb/Tpm3/Bag3/Zyx/Myl12a/Vcl",11
"1","CC","GO:0098992","neuronal dense core vesicle","4/585","12/14437",0.00101825104983573,0.0249934348596043,0.0221189462500201,"Syt4/Scg2/Syt5/Plat",4
"1","BP","GO:0042692","muscle cell differentiation","26/578","330/14187",0.00103268543772572,0.0415884429910632,0.0367418430864443,"Flnc/Sik1/Lmna/Wdr1/Ptbp1/Srf/Fdps/Rgs2/Ifrd1/Klf5/Bdnf/Rgs4/Uchl1/Adrb1/Fgfr2/Adm/Myocd/Kdm6b/Cacybp/Homer1/Neb/Barx2/Tmsb4x/Cxadr/Hopx/Hdac5",26
"1","BP","GO:1900221","regulation of amyloid-beta clearance","4/578","12/14187",0.00103901716675169,0.0415884429910632,0.0367418430864443,"Cyp51/Hmgcr/Srf/Myocd",4
"1","BP","GO:0033157","regulation of intracellular protein transport","18/578","195/14187",0.00104085944705966,0.0415884429910632,0.0367418430864443,"Plk3/Emd/Insig1/Ptgs2/Oaz1/Ppp2ca/Grasp/Ndel1/Flna/Xpo1/Actr3/Sar1a/Rangap1/Bag3/Ran/Fbxw7/Oaz2/Ipo5",18
"1","BP","GO:0042594","response to starvation","15/578","148/14187",0.00104317293185131,0.0415884429910632,0.0367418430864443,"Bmt2/Klf10/Sik2/Atf4/Sik1/Jun/Hspa5/Atf3/Higd1a/Cpeb4/Map1lc3a/Slc2a1/Map3k5/Impact/Wdr45b",15
"1","BP","GO:0070997","neuron death","28/578","366/14187",0.00105670933319341,0.0417585574213711,0.036892132860612,"Btg2/Fos/Atf4/Mcl1/Jun/Usp53/Coro1a/Nr4a2/Nr4a3/Pak3/Pawr/Btbd10/Nefl/Bdnf/Picalm/Rel/Mt1/Cpeb4/Cebpb/Adora1/Egr1/Hsph1/Map3k5/Fmr1/Nrp1/Fbxw7/Snca/Ntrk2",28
"1","BP","GO:0032387","negative regulation of intracellular transport","9/578","64/14187",0.00108179322200835,0.0423780736099792,0.0374394523790715,"Syt4/Insig1/Ppp2ca/Arhgap1/Sar1a/Rangap1/Bag3/Fmr1/Rap1b",9
"1","BP","GO:0016049","cell growth","33/578","458/14187",0.00110047481843941,0.0427382677333582,0.0377576704947316,"Rrad/Syt4/Tnfrsf12a/Ddx3x/Rbbp7/Sgk1/Sdcbp/Emp1/Hsp90aa1/Srf/Sertad1/Fdps/Rgs2/Acsl4/Ifrd1/Ndel1/Cfl1/Omg/Osgin2/Bdnf/Picalm/Rgs4/Crkl/Adrb1/Myocd/Cgref1/Actr3/Arih2/Nrn1/Impact/Inhba/Nrp1/Vcl",33
"1","BP","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","11/578","91/14187",0.0011494630495472,0.0442592396428216,0.0391013926256227,"Smad7/Sdcbp/Hspa5/Tgfb1i1/Cidea/Thbs1/Peg10/Skil/Ing2/Myocd/Snx1",11
"1","BP","GO:0051493","regulation of cytoskeleton organization","35/578","497/14187",0.00117293534171399,0.0447802857154368,0.039561717457811,"Plk2/Kif18a/Dstn/Stil/Cdc42ep3/Rnd3/Stmn1/Tpm1/Sgk1/Arpc5/Coro1a/Wdr1/Rassf1/Arpc3/Pak3/Mapre1/Cfl1/Flna/Xpo1/Cltc/Hax1/Ccnf/Rgs4/Map9/Hspa1a/Arf6/Actr3/Hsph1/Rnf4/Nrp1/Neb/Snca/Pam/Tmsb4x/Arpc4",35
"1","MF","GO:0051082","unfolded protein binding","11/575","91/14068",0.00117925030474983,0.044610850717032,0.0412809848665505,"Dnaja1/Hspa8/Hspa5/Hsp90aa1/Cct4/Dnajb5/Hspa1a/Dnajb1/Cct6a/Dnajb4/Hspe1",11
"1","MF","GO:0001883","purine nucleoside binding","26/575","333/14068",0.0012305753669374,0.044610850717032,0.0412809848665505,"Rrad/Rheb/Ak4/Gmppb/Rnd3/Arl4d/Rasl11a/Gem/Rem2/Hsp90aa1/Gucy2g/Arf2/Arl5b/Atl2/Rab6a/Tubb4b/Rab33a/Arf6/Adora1/Arf4/Sar1a/Rap1b/Ran/Eif2s3x/Gnai3/Gtpbp4",26
"1","BP","GO:0007613","memory","14/578","136/14187",0.00130381303303605,0.0493586362506505,0.0436065199284326,"Plk2/Syt4/Arc/Ldlr/Npas4/Ptgs2/Sgk1/Srf/Bdnf/Adrb1/Egr1/Brinp1/Hrh1/Ntrk2",14
"1","MF","GO:0035259","glucocorticoid receptor binding","5/575","21/14068",0.00132272382183047,0.044610850717032,0.0412809848665505,"Nr4a1/Nr4a2/Nr4a3/Ets2/Cebpb",5
"1","BP","GO:1903792","negative regulation of anion transport","6/578","31/14187",0.00137336602926538,0.0515584496820043,0.0455499733039683,"Rgs2/Acsl4/Thbs1/Rgs4/Adora1/Prkg2",6
"1","MF","GO:0035035","histone acetyltransferase binding","6/575","31/14068",0.00139607214192703,0.044610850717032,0.0412809848665505,"Pcna/Nr4a3/Cebpb/Myocd/Egr1/Taf7",6
"1","MF","GO:0097718","disordered domain specific binding","6/575","31/14068",0.00139607214192703,0.044610850717032,0.0412809848665505,"Tpm1/Hsp90aa1/Cltc/Hspa1a/Ap2m1/Ap2a2",6
