"","Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_type","EntrezID"
"ENSMUSG00000104010.1","Gm37366",245.10749055151,-0.92209745563871,0.207899809067876,-4.43529727022337,9.19453229196176e-06,0.00113336457685615,"TEC",NA
"ENSMUSG00000054931.6","Zkscan4",450.113348353685,-1.17581388277514,0.265983297598786,-4.42063051849503,9.84133220451491e-06,0.0012058283806514,"protein_coding",544922
"ENSMUSG00000070637.2","Srarp",136.102822485566,-1.50338533957457,0.340534270496743,-4.41478426644565,1.01110772001302e-05,0.00123150512898252,"protein_coding",277744
"ENSMUSG00000020134.13","Peli1",7489.74605814508,1.07561659108178,0.243814954879803,4.41161040188055,1.02604614069269e-05,0.00124230509650023,"protein_coding",67245
"ENSMUSG00000031715.14","Smarca5",14975.2068754969,0.642353084647697,0.14597318666107,4.40048682460537,1.080082859013e-05,0.00130003855653671,"protein_coding",93762
"ENSMUSG00000038612.16","Mcl1",9324.46729284461,0.820692152816049,0.186668196527674,4.39652907180886,1.0999563431913e-05,0.00131494054619208,"protein_coding",17210
"ENSMUSG00000029390.13","Tmed2",8733.5324314539,0.564806781376993,0.1285335938734,4.39423472382871,1.11163655153864e-05,0.00131494054619208,"protein_coding",100862175
"ENSMUSG00000040857.15","Erf",2574.75911619127,0.904548969759743,0.205850001623907,4.39421405209593,1.11174232475432e-05,0.00131494054619208,"protein_coding",13875
"ENSMUSG00000091890.2","A830073O21Rik",523.32327672393,-0.763606517096047,0.174407260543175,-4.37829546039463,1.19611123752542e-05,0.00140659931851984,"TEC",NA
"ENSMUSG00000030898.15","Cckbr",4168.8335908791,0.613395560284685,0.140269674384669,4.37297343831095,1.2256564120698e-05,0.00143310751450127,"protein_coding",12426
"ENSMUSG00000011179.7","Odc1",5177.76653590658,0.652576838125211,0.149279207175304,4.37151864933784,1.23385308908825e-05,0.00143449442664339,"protein_coding",18263
"ENSMUSG00000028832.11","Stmn1",44554.331521049,0.524046736951948,0.119952008394023,4.36880335701042,1.24929191800138e-05,0.00144185164614823,"protein_coding",16765
"ENSMUSG00000044258.9","Ctla2a",930.21531149214,1.13300693017883,0.259391957141982,4.36793392772259,1.25427423035082e-05,0.00144185164614823,"protein_coding",13024
"ENSMUSG00000049649.8","Gpr3",1110.68752824102,2.76209383661727,0.632565214659047,4.3664965644784,1.26255272809339e-05,0.00144325999565625,"protein_coding",14748
"ENSMUSG00000078377.4","Gm4294",939.214252455726,0.709431259866185,0.162585680083726,4.36343015879904,1.2803882966706e-05,0.00145551696258188,"processed_pseudogene",NA
"ENSMUSG00000000787.12","Ddx3x",41643.8885014326,0.499158443418082,0.114640345674052,4.35412542140529,1.33599205511433e-05,0.00151033532772096,"protein_coding",13205
"ENSMUSG00000034336.3","Ina",17694.5440475949,1.38656660124114,0.31869848932112,4.35071595160289,1.35693740550241e-05,0.00152558534018628,"protein_coding",226180
"ENSMUSG00000030237.14","Slco1a4",4070.89367696452,-1.14338117940439,0.263049564643374,-4.346637794115,1.38240219113475e-05,0.00154572205655734,"protein_coding",28250
"ENSMUSG00000032487.8","Ptgs2",36382.0378241285,4.03120019824025,0.929146836366686,4.33860401871868,1.43390614338406e-05,0.00159459714706112,"protein_coding",19225
"ENSMUSG00000007682.5","Dio2",23305.6112765736,1.02758756016153,0.236984948403315,4.33608787007317,1.45040982208504e-05,0.00160423166375697,"protein_coding",13371
"ENSMUSG00000037788.14","Vopp1",12473.2609842196,0.427531643957011,0.0986346408613342,4.33449790280129,1.46093181061706e-05,0.00160718208112077,"protein_coding",232023
"ENSMUSG00000015656.16","Hspa8",216574.895616266,0.674744190045802,0.155838842550766,4.32975616990992,1.49274532199114e-05,0.00163339865126111,"protein_coding",15481
"ENSMUSG00000103354.1","Gm38083",204.247737767659,-1.26321128666752,0.291936244264728,-4.32701081651938,1.51146541905411e-05,0.0016416518811797,"TEC",NA
"ENSMUSG00000037447.16","Arid5a",1964.29862359019,1.38542891406764,0.320318497657557,4.32516050181016,1.52420844085339e-05,0.0016416518811797,"protein_coding",214855
"ENSMUSG00000032366.15","Tpm1",22475.2948291554,0.889969881604755,0.205766766683248,4.32513906861719,1.52435664853946e-05,0.0016416518811797,"protein_coding",22003
"ENSMUSG00000067279.2","Ppp1r3c",8105.93183221909,1.07464591214048,0.249318972116348,4.31032545585415,1.63014453486051e-05,0.00174638834933591,"protein_coding",53412
"ENSMUSG00000031609.3","Sap30",567.241197023286,1.22715417947327,0.284904184402838,4.30725221549623,1.6529509738044e-05,0.00176159806385341,"protein_coding",60406
"ENSMUSG00000024042.6","Sik1",2632.34467394725,1.40899060064534,0.327216547922449,4.30598821970112,1.66241903732095e-05,0.00176250872236587,"protein_coding",17691
"ENSMUSG00000104936.1","2610011E03Rik",365.99362474793,-1.00115608342948,0.232648573331481,-4.30329775546493,1.68274456325793e-05,0.00177486181718473,"TEC",NA
"ENSMUSG00000040495.4","Chrm4",1696.42022291838,1.22030648706679,0.283957801817115,4.29749237125288,1.72741203907817e-05,0.00181263103300603,"protein_coding",12672
"ENSMUSG00000037868.15","Egr2",3956.02651046648,4.69136551286609,1.09255585781113,4.29393653361117,1.75532671691491e-05,0.00183252526946494,"protein_coding",13654
"ENSMUSG00000051726.6","Kcnf1",26829.1399043235,0.92177015252752,0.214808398391689,4.29112715996669,1.77768476995734e-05,0.00184644597781052,"protein_coding",382571
"ENSMUSG00000052684.4","Jun",4684.74490922993,1.2739473634281,0.297035492007312,4.28887253445369,1.79582391556412e-05,0.00185586610910469,"protein_coding",16476
"ENSMUSG00000021273.9","Fdft1",8542.51978047549,0.683314882817784,0.159506836482487,4.28392223108761,1.83627119770387e-05,0.00188812971092546,"protein_coding",14137
"ENSMUSG00000052301.14","Doc2a",3480.06938543954,0.579597556500309,0.135428845422263,4.27972013416448,1.87128471563779e-05,0.00191451139256902,"protein_coding",13446
"ENSMUSG00000103129.1","Gm37393",38.6836074516752,-2.95168714437092,0.690002044386899,-4.2777947810193,1.88753911331011e-05,0.00192092621148139,"TEC",NA
"ENSMUSG00000025666.16","Tmem47",15088.0548576315,0.480343304126251,0.112314766460816,4.27676003131637,1.89633024493814e-05,0.00192092621148139,"protein_coding",192216
"ENSMUSG00000026980.15","Ly75",247.11180243015,-0.926663808900761,0.216822081659262,-4.27384425889343,1.92131262512341e-05,0.00193664526774755,"protein_coding",17076
"ENSMUSG00000103012.1","Gm37548",126.958677563512,2.28528311693734,0.535487147549805,4.26767127351977,1.97524107194034e-05,0.00198124425559035,"TEC",NA
"ENSMUSG00000035164.7","Zc3h12c",6212.24743341132,1.14752281520969,0.26899273527145,4.26599928080469,1.99009420217013e-05,0.00198640524706367,"protein_coding",244871
"ENSMUSG00000028701.4","Lurap1",4506.79175157454,0.512469094206237,0.120172470947519,4.26444667539573,2.00398194640462e-05,0.00199055721297725,"protein_coding",68075
"ENSMUSG00000016526.8","Dyrk3",1290.12060899289,1.37244035021739,0.322047989981678,4.2616019752071,2.02966700342621e-05,0.00200633073546411,"protein_coding",226419
"ENSMUSG00000085609.1","1700016P03Rik",2239.00553651839,3.31535226486671,0.778894024210961,4.25648696974565,2.07664133681599e-05,0.00204289591509273,"processed_transcript",NA
"ENSMUSG00000038550.10","Ciart",900.992036695119,0.81056442672837,0.19059871444022,4.25272766980071,2.11182335887079e-05,0.00206756600809637,"protein_coding",229599
"ENSMUSG00000005699.16","Pard6a",1368.17988667344,0.70474942773428,0.166347780230177,4.23660253692062,2.26927315510925e-05,0.00221113653808788,"protein_coding",56513
"ENSMUSG00000034640.9","Tiparp",9929.05634993543,2.52621873786741,0.596660777292575,4.23392794366415,2.29644552510457e-05,0.00222700797794738,"protein_coding",99929
"ENSMUSG00000019817.18","Plagl1",2448.13019695323,0.755903747039414,0.17859939940497,4.23239803469563,2.31212746228377e-05,0.00223163925156842,"protein_coding",22634
"ENSMUSG00000034686.7","Prr7",291.893751881322,1.41371152595558,0.334486800385434,4.22650916068,2.37344613802951e-05,0.00228006830405445,"protein_coding",432763
"ENSMUSG00000028063.15","Lmna",3538.52087171977,0.943207112853874,0.223239983218892,4.22508145384081,2.38854368234933e-05,0.00228384957141271,"protein_coding",16905
"ENSMUSG00000051590.9","Map3k19",1401.40103566174,0.774574318620792,0.183432719161972,4.22266170484471,2.41434063771171e-05,0.0022920516167867,"protein_coding",22625
"ENSMUSG00000039701.11","Usp53",9063.90865707655,1.12653415451677,0.266813489523258,4.22217840833184,2.41952472498254e-05,0.0022920516167867,"protein_coding",99526
"ENSMUSG00000031353.13","Rbbp7",13642.2293728451,0.743746146608537,0.17621045901573,4.22078320868651,2.4345498362861e-05,0.00229565708525743,"protein_coding",245688
"ENSMUSG00000050919.8","Zfp366",121.16820540206,-1.53381394717244,0.363628212725591,-4.21808290307198,2.46388234807497e-05,0.00231265874340872,"protein_coding",238803
"ENSMUSG00000021453.2","Gadd45g",2395.96946243355,3.24170187569468,0.770062201069554,4.20966237687322,2.55752581114458e-05,0.00238959329441281,"protein_coding",23882
"ENSMUSG00000019970.15","Sgk1",10676.0147707104,1.02499717072342,0.244130871220931,4.19855614981125,2.68622250272298e-05,0.00249843112957808,"protein_coding",20393
"ENSMUSG00000026222.16","Sp100",338.846280608881,-1.57091723304575,0.374293384572066,-4.1970211010857,2.70448743944582e-05,0.00250403719393396,"protein_coding",20684
"ENSMUSG00000104696.1","Gm42946",1171.8507118667,-0.954667286023956,0.22775177926859,-4.19170067118601,2.76871138785282e-05,0.00255195371253353,"TEC",NA
"ENSMUSG00000065590.1","Mir212",29.477596328821,3.41748357570828,0.816370805529545,4.18619033478482,2.83675497639411e-05,0.00259214169090326,"miRNA",NA
"ENSMUSG00000032515.7","Csrnp1",2207.21066174982,2.80376217598617,0.66980418364549,4.18594306283122,2.83984534517284e-05,0.00259214169090326,"protein_coding",215418
"ENSMUSG00000028214.13","Gem",1263.0342007457,3.21107800868598,0.767340833649741,4.18468282655176,2.85564538103187e-05,0.00259214169090326,"protein_coding",14579
"ENSMUSG00000104682.1","Gm42636",79.3593075368497,-1.52249258302604,0.363875794363682,-4.18409964776157,2.86298515367089e-05,0.00259214169090326,"TEC",NA
"ENSMUSG00000083027.1","Gm13140",146.305656910405,1.43173043017753,0.342358052070862,4.18196803468549,2.88996607997427e-05,0.00260238578700074,"processed_pseudogene",NA
"ENSMUSG00000022176.11","Rem2",811.886493369425,2.71746757551683,0.65000188922224,4.18070719574126,2.90603875145408e-05,0.00260238578700074,"protein_coding",140743
"ENSMUSG00000027435.8","Cd93",1314.65901443592,0.613039360200709,0.146652913946177,4.180205791381,2.91245403784171e-05,0.00260238578700074,"protein_coding",17064
"ENSMUSG00000025529.14","Zfp711",3042.75457442396,0.716820998662721,0.171815741967559,4.17203330995168,3.01893489233797e-05,0.00268580198987041,"protein_coding",245595
"ENSMUSG00000043572.7","Pars2",574.264060450559,-0.836315306708892,0.200685329879409,-4.16729666892658,3.08233240373816e-05,0.00273033271191733,"protein_coding",230577
"ENSMUSG00000028271.9","Gtf2b",3208.33606130012,0.626678704482072,0.150684932141526,4.15886774859138,3.19828998065736e-05,0.00281438801397486,"protein_coding",229906
"ENSMUSG00000051855.15","Mest",7799.39417434377,1.0460272015157,0.251545111677157,4.15840798710574,3.20473271066436e-05,0.00281438801397486,"protein_coding",17294
"ENSMUSG00000028249.15","Sdcbp",17312.844915384,0.417903450916783,0.100775318209629,4.14688297036657,3.37032220815782e-05,0.00294715953091134,"protein_coding",53378
"ENSMUSG00000083723.1","Rpl23a-ps14",61.1049651752914,-2.24452911267206,0.541970696444821,-4.1414215332961,3.45159954556276e-05,0.00300538850643852,"processed_pseudogene",NA
"ENSMUSG00000032018.13","Sc5d",6828.151463853,0.640002222379932,0.15459883864203,4.13976086755635,3.4766804503951e-05,0.00301439980406714,"protein_coding",235293
"ENSMUSG00000008475.13","Arpc5",7197.18628909109,0.820939407172842,0.198389325925495,4.13802206012407,3.50312696466973e-05,0.00302451409076253,"protein_coding",67771
"ENSMUSG00000030208.15","Emp1",530.72253316448,1.54377558561979,0.37319277934515,4.13667056562211,3.5238144532529e-05,0.00302959207321264,"protein_coding",13730
"ENSMUSG00000102403.1","Gm38187",187.485898445386,-1.5498953887112,0.375118804850495,-4.13174537951761,3.60019092275678e-05,0.00307734420710261,"TEC",NA
"ENSMUSG00000030707.15","Coro1a",6461.96546744525,0.685084707977923,0.165833656892602,4.13115600786396,3.60943509776477e-05,0.00307734420710261,"protein_coding",12721
"ENSMUSG00000005103.12","Wdr1",18770.7940274452,0.653680806535899,0.158284289322909,4.12978956617957,3.63095423600686e-05,0.00308284587457147,"protein_coding",22388
"ENSMUSG00000029474.7","Rnf34",7252.67751085106,0.806584380513119,0.19544971280361,4.12681282025512,3.67825542331093e-05,0.00311010175503257,"protein_coding",80751
"ENSMUSG00000038777.19","Sema6c",776.609184071534,-0.65112014790931,0.157902980593804,-4.12354564467835,3.73084485914434e-05,0.00313215226129339,"protein_coding",20360
"ENSMUSG00000026864.13","Hspa5",41248.0137662289,0.948570987824441,0.230051828008492,4.12329254688394,3.73494844959236e-05,0.00313215226129339,"protein_coding",14828
"ENSMUSG00000010067.13","Rassf1",1654.03727447412,0.846794763482015,0.205518627497027,4.12028230139025,3.78408464788007e-05,0.00315459724446694,"protein_coding",56289
"ENSMUSG00000097750.2","Gm4673",605.020931745442,-0.817048749344204,0.198357968850263,-4.1190618863464,3.80417976836754e-05,0.00315459724446694,"antisense",NA
"ENSMUSG00000055044.12","Pdlim1",760.822724436502,1.23341550202784,0.299466306647532,4.11871210432882,3.80995786327817e-05,0.00315459724446694,"protein_coding",54132
"ENSMUSG00000027560.4","Dok5",1630.45513918638,0.763091375771548,0.185310740679363,4.11790149331873,3.82338049373375e-05,0.00315459724446694,"protein_coding",76829
"ENSMUSG00000103834.1","Gm37613",115.921765896496,-1.40875515346084,0.342733732797402,-4.11034870119885,3.95062069135655e-05,0.00324648998339509,"TEC",NA
"ENSMUSG00000024066.8","Xdh",1522.59003264054,-0.738034166655663,0.179619124857715,-4.10888410262714,3.97575523748013e-05,0.00325407614677274,"protein_coding",22436
"ENSMUSG00000041552.7","Ptchd1",2100.27925679032,0.600729290989766,0.146291490113359,4.10638575438852,4.01898095782253e-05,0.00327635013382329,"protein_coding",211612
"ENSMUSG00000022280.8","Rnf19a",6753.08928177497,0.935348057532432,0.228000477949018,4.102395161389,4.08895147376981e-05,0.00331121551090475,"protein_coding",30945
"ENSMUSG00000030782.15","Tgfb1i1",508.679543262202,1.33240479415867,0.324869614624963,4.10135246319306,4.10742358725895e-05,0.00331121551090475,"protein_coding",21804
"ENSMUSG00000028976.10","Slc2a5",337.949575984665,-0.754232987268222,0.183905854836653,-4.10119073119309,4.11029586438181e-05,0.00331121551090475,"protein_coding",56485
"ENSMUSG00000102594.1","Gm38381",724.928792115902,-1.02207347498637,0.249336682382394,-4.09917010694347,4.14634214068678e-05,0.00331551484337591,"TEC",NA
"ENSMUSG00000021365.14","Nedd9",2171.93431814512,1.01244418240214,0.247045721456992,4.09820569419737,4.16365202273894e-05,0.00331551484337591,"protein_coding",18003
"ENSMUSG00000035242.15","Oaz1",10388.0661491241,0.537236010906294,0.131091593585549,4.098172859236,4.16424257036267e-05,0.00331551484337591,"protein_coding",18245
"ENSMUSG00000061904.12","Slc25a3",21950.0599413626,0.498162970256465,0.121769769603384,4.0910233457699,4.29473891126115e-05,0.00339723559551197,"protein_coding",18674
"ENSMUSG00000106472.1","Gm43111",376.174211634396,-0.909827350833995,0.222456393934758,-4.08991323980928,4.3153457905012e-05,0.00339723559551197,"sense_intronic",NA
"ENSMUSG00000023087.15","Noct",6408.18538807591,1.06020523181008,0.259228963059633,4.0898409625864,4.31669071856667e-05,0.00339723559551197,"protein_coding",12457
"ENSMUSG00000008348.9","Ubc",14164.5013168391,0.666790746206633,0.163103227926702,4.08815174710268,4.34823696458312e-05,0.0033980961111026,"protein_coding",22190
"ENSMUSG00000069045.11","Ddx3y",13327.5175278963,0.596953967709572,0.14605458449315,4.08719774035967,4.36614962526275e-05,0.0033980961111026,"protein_coding",26900
"ENSMUSG00000026826.13","Nr4a2",3804.12346130109,2.69397724398435,0.659138213628636,4.08712040704435,4.36760471713412e-05,0.0033980961111026,"protein_coding",18227
"ENSMUSG00000105556.1","Gm43080",300.280564575586,-1.347678460087,0.330187339056078,-4.0815570455841,4.47349944052205e-05,0.00346730096787736,"TEC",NA
"ENSMUSG00000020349.4","Ppp2ca",39202.8434573852,0.466049012615325,0.11439749662402,4.07394415410195,4.62235700889706e-05,0.00356915732513403,"protein_coding",19052
"ENSMUSG00000063229.15","Ldha",23041.6636262355,0.580666284202243,0.142592520788304,4.07220716060076,4.65697311827978e-05,0.00357782343271681,"protein_coding",16828
"ENSMUSG00000044708.5","Kcnj10",7112.96762235905,-0.494820430771972,0.121528861798574,-4.07162894022742,4.66855076011821e-05,0.00357782343271681,"protein_coding",16513
"ENSMUSG00000037410.13","Tbc1d2b",1471.53132156714,-0.664385927636797,0.163334226325344,-4.06764670567828,4.74903098464782e-05,0.00362592059730835,"protein_coding",67016
"ENSMUSG00000006498.16","Ptbp1",2597.43206526633,0.802755542121348,0.197492938338334,4.06473035884509,4.80880235416773e-05,0.00365790757512937,"protein_coding",19205
"ENSMUSG00000019916.14","P4ha1",9102.95499908715,1.22937227155083,0.303042259380146,4.05676843244714,4.97563700025392e-05,0.00377079571478502,"protein_coding",18451
"ENSMUSG00000085054.2","Gm15834",149.238965434026,-1.20260713957567,0.296781321274664,-4.05216586546121,5.07456674968607e-05,0.00382353532127319,"lincRNA",NA
"ENSMUSG00000020525.17","Ppm1d",2393.62792809096,0.71990905253681,0.1776765353089,4.05179587324353,5.08259997745238e-05,0.00382353532127319,"protein_coding",53892
"ENSMUSG00000108102.1","Gm44437",400.378874730746,-0.805813081384462,0.198988922679372,-4.0495373839621,5.13189797434191e-05,0.00384647971981627,"TEC",NA
"ENSMUSG00000026107.11","Nabp1",2635.69378123366,0.540055056629458,0.133440827825477,4.04715007715463,5.18450029081178e-05,0.00387172426826973,"protein_coding",109019
